"Population projection 2026 by gender, district, age, and time",,,
Unit: quantity,,,
,,65 years,25
,,66 years,30
,,67 years,23
,,68 years,30
,,69 years,27
,,70 years,30
,,71 years,25
,,72 years,30
,,73 years,30
,,74 years,27
,,75 years,35
,,76 years,31
,,77 years,29
,,78 years,29
,,79 years,16
,,80 years,11
,,81 years,9
,,82 years,18
,,83 years,17
,,84 years,10
,,85 years,4
,,86 years,2
,,87 years,3
,,88 years,1
,,89 years,2
,,90 years,0
,,91 years,1
,,92 years,1
,,93 years,1
,,94 years,0
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,0
,Østerbro - Nord/Komponistkvarteret,0 years,65
,,1 years,40
,,2 years,37
,,3 years,36
,,4 years,45
,,5 years,38
,,6 years,32
,,7 years,29
,,8 years,36
,,9 years,26
,,10 years,26
,,11 years,37
,,12 years,24
,,13 years,35
,,14 years,24
,,15 years,33
,,16 years,40
,,17 years,33
,,18 years,38
,,19 years,39
,,20 years,46
,,21 years,52
,,22 years,74
,,23 years,64
,,24 years,62
,,25 years,87
,,26 years,111
,,27 years,114
,,28 years,93
,,29 years,98
,,30 years,97
,,31 years,88
,,32 years,66
,,33 years,65
,,34 years,68
,,35 years,67
,,36 years,67
,,37 years,44
,,38 years,50
,,39 years,53
,,40 years,59
,,41 years,45
,,42 years,42
,,43 years,36
,,44 years,34
,,45 years,32
,,46 years,37
,,47 years,51
,,48 years,54
,,49 years,39
,,50 years,50
,,51 years,42
,,52 years,44
,,53 years,54
,,54 years,42
,,55 years,43
,,56 years,53
,,57 years,43
,,58 years,46
,,59 years,51
,,60 years,44
,,61 years,30
,,62 years,43
,,63 years,22
,,64 years,37
,,65 years,20
,,66 years,21
,,67 years,26
,,68 years,22
,,69 years,19
,,70 years,15
,,71 years,15
,,72 years,21
,,73 years,16
,,74 years,15
,,75 years,25
,,76 years,15
,,77 years,22
,,78 years,15
,,79 years,17
,,80 years,20
,,81 years,12
,,82 years,18
,,83 years,10
,,84 years,5
,,85 years,6
,,86 years,7
,,87 years,2
,,88 years,1
,,89 years,2
,,90 years,4
,,91 years,0
,,92 years,0
,,93 years,1
,,94 years,0
,,95 years,2
,,96 years,1
,,97 years,0
,,98 years,0
,,99+ years,1
,Østerbro - Svanemøllen Syd/Øst,0 years,154
,,1 years,117
,,2 years,100
,,3 years,86
,,4 years,90
,,5 years,71
,,6 years,81
,,7 years,52
,,8 years,66
,,9 years,81
,,10 years,73
,,11 years,78
,,12 years,68
,,13 years,82
,,14 years,77
,,15 years,61
,,16 years,81
,,17 years,84
,,18 years,73
,,19 years,90
,,20 years,104
,,21 years,160
,,22 years,225
,,23 years,233
,,24 years,292
,,25 years,318
,,26 years,299
,,27 years,381
,,28 years,368
,,29 years,289
,,30 years,324
,,31 years,294
,,32 years,269
,,33 years,261
,,34 years,248
,,35 years,210
,,36 years,162
,,37 years,175
,,38 years,144
,,39 years,160
,,40 years,126
,,41 years,107
,,42 years,123
,,43 years,110
,,44 years,105
,,45 years,125
,,46 years,129
,,47 years,129
,,48 years,107
,,49 years,99
,,50 years,118
,,51 years,104
,,52 years,121
,,53 years,122
,,54 years,96
,,55 years,102
,,56 years,110
,,57 years,105
,,58 years,123
,,59 years,101
,,60 years,129
,,61 years,109
,,62 years,97
,,63 years,110
,,64 years,111
,,65 years,116
,,66 years,89
,,67 years,95
,,68 years,87
,,69 years,86
,,70 years,80
,,71 years,75
,,72 years,75
,,73 years,69
,,74 years,62
,,75 years,77
,,76 years,73
,,77 years,85
,,78 years,66
,,79 years,78
,,80 years,54
,,81 years,57
,,82 years,45
,,83 years,45
,,84 years,33
,,85 years,35
,,86 years,27
,,87 years,31
,,88 years,28
,,89 years,17
,,90 years,23
,,91 years,8
,,92 years,10
,,93 years,7
,,94 years,12
,,95 years,7
,,96 years,4
,,97 years,8
,,98 years,0
,,99+ years,1
,Østerbro - yearshusgade Nord,0 years,135
,,1 years,100
,,2 years,91
,,3 years,77
,,4 years,87
,,5 years,73
,,6 years,54
,,7 years,55
,,8 years,56
,,9 years,55
,,10 years,52
,,11 years,59
,,12 years,49
,,13 years,39
,,14 years,62
,,15 years,64
,,16 years,50
,,17 years,47
,,18 years,62
,,19 years,65
,,20 years,97
,,21 years,163
,,22 years,222
,,23 years,281
,,24 years,300
,,25 years,348
,,26 years,346
,,27 years,370
,,28 years,396
,,29 years,328
,,30 years,357
,,31 years,261
,,32 years,252
,,33 years,221
,,34 years,194
,,35 years,155
,,36 years,137
,,37 years,158
,,38 years,121
,,39 years,105
,,40 years,86
,,41 years,108
,,42 years,95
,,43 years,96
,,44 years,83
,,45 years,83
,,46 years,84
,,47 years,76
,,48 years,93
,,49 years,104
,,50 years,96
,,51 years,90
,,52 years,103
,,53 years,110
,,54 years,110
,,55 years,96
,,56 years,93
,,57 years,102
,,58 years,112
,,59 years,104
,,60 years,113
,,61 years,92
,,62 years,92
,,63 years,84
,,64 years,68
,,65 years,65
,,66 years,67
,,67 years,51
,,68 years,58
,,69 years,55
,,70 years,51
,,71 years,45
,,72 years,49
,,73 years,41
,,74 years,33
,,75 years,40
,,76 years,33
,,77 years,46
,,78 years,38
,,79 years,28
,,80 years,29
,,81 years,37
,,82 years,25
,,83 years,23
,,84 years,25
,,85 years,13
,,86 years,13
,,87 years,9
,,88 years,6
,,89 years,11
,,90 years,7
,,91 years,4
,,92 years,3
,,93 years,2
,,94 years,1
,,95 years,2
,,96 years,0
,,97 years,1
,,98 years,1
,,99+ years,0
,Østerbro - yearshusgade Syd,0 years,170
,,1 years,139
,,2 years,116
,,3 years,98
,,4 years,104
,,5 years,87
,,6 years,98
,,7 years,83
,,8 years,92
,,9 years,92
,,10 years,108
,,11 years,95
,,12 years,91
,,13 years,108
,,14 years,101
,,15 years,109
,,16 years,109
,,17 years,130
,,18 years,131
,,19 years,127
,,20 years,147
,,21 years,212
,,22 years,268
,,23 years,253
,,24 years,234
,,25 years,311
,,26 years,253
,,27 years,350
,,28 years,322
,,29 years,276
,,30 years,324
,,31 years,305
,,32 years,243
,,33 years,219
,,34 years,184
,,35 years,172
,,36 years,182
,,37 years,160
,,38 years,131
,,39 years,124
,,40 years,109
,,41 years,129
,,42 years,109
,,43 years,118
,,44 years,114
,,45 years,112
,,46 years,111
,,47 years,147
,,48 years,142
,,49 years,127
,,50 years,162
,,51 years,185
,,52 years,185
,,53 years,177
,,54 years,196
,,55 years,161
,,56 years,153
,,57 years,161
,,58 years,186
,,59 years,159
,,60 years,154
,,61 years,153
,,62 years,146
,,63 years,137
,,64 years,110
,,65 years,102
,,66 years,95
,,67 years,96
,,68 years,84
,,69 years,80
,,70 years,66
,,71 years,88
,,72 years,59
,,73 years,66
,,74 years,67
,,75 years,49
,,76 years,62
,,77 years,68
,,78 years,52
,,79 years,61
,,80 years,71
,,81 years,48
,,82 years,49
,,83 years,27
,,84 years,28
,,85 years,33
,,86 years,14
,,87 years,18
,,88 years,16
,,89 years,14
,,90 years,9
,,91 years,5
,,92 years,5
,,93 years,5
,,94 years,4
,,95 years,3
,,96 years,4
,,97 years,0
,,98 years,0
,,99+ years,4
,Østerbro - Rosenvænget,0 years,123
,,1 years,91
,,2 years,113
,,3 years,88
,,4 years,97
,,5 years,85
,,6 years,87
,,7 years,94
,,8 years,102
,,9 years,89
,,10 years,83
,,11 years,94
,,12 years,93
,,13 years,106
,,14 years,86
,,15 years,109
,,16 years,126
,,17 years,101
,,18 years,126
,,19 years,115
,,20 years,134
,,21 years,154
,,22 years,157
,,23 years,203
,,24 years,224
,,25 years,241
,,26 years,248
,,27 years,237
,,28 years,286
,,29 years,243
,,30 years,246
,,31 years,218
,,32 years,208
,,33 years,157
,,34 years,155
,,35 years,137
,,36 years,153
,,37 years,106
,,38 years,108
,,39 years,106
,,40 years,108
,,41 years,100
,,42 years,132
,,43 years,98
,,44 years,123
,,45 years,136
,,46 years,104
,,47 years,120
,,48 years,117
,,49 years,138
,,50 years,133
,,51 years,165
,,52 years,137
,,53 years,152
,,54 years,150
,,55 years,118
,,56 years,118
,,57 years,122
,,58 years,146
,,59 years,147
,,60 years,143
,,61 years,118
,,62 years,112
,,63 years,109
,,64 years,84
,,65 years,91
,,66 years,80
,,67 years,63
,,68 years,71
,,69 years,72
,,70 years,79
,,71 years,55
,,72 years,47
,,73 years,80
,,74 years,69
,,75 years,56
,,76 years,45
,,77 years,60
,,78 years,67
,,79 years,52
,,80 years,41
,,81 years,45
,,82 years,37
,,83 years,22
,,84 years,17
,,85 years,15
,,86 years,17
,,87 years,20
,,88 years,12
,,89 years,6
,,90 years,6
,,91 years,6
,,92 years,6
,,93 years,0
,,94 years,1
,,95 years,1
,,96 years,0
,,97 years,0
,,98 years,3
,,99+ years,0
,Østerbro - Ny Ryvang,0 years,26
,,1 years,27
,,2 years,24
,,3 years,26
,,4 years,37
,,5 years,25
,,6 years,29
,,7 years,32
,,8 years,23
,,9 years,31
,,10 years,32
,,11 years,34
,,12 years,40
,,13 years,29
,,14 years,30
,,15 years,37
,,16 years,29
,,17 years,28
,,18 years,45
,,19 years,45
,,20 years,40
,,21 years,64
,,22 years,96
,,23 years,89
,,24 years,76
,,25 years,68
,,26 years,68
,,27 years,61
,,28 years,61
,,29 years,67
,,30 years,66
,,31 years,61
,,32 years,65
,,33 years,66
,,34 years,46
,,35 years,62
,,36 years,47
,,37 years,43
,,38 years,34
,,39 years,48
,,40 years,45
,,41 years,42
,,42 years,34
,,43 years,19
,,44 years,44
,,45 years,32
,,46 years,44
,,47 years,37
,,48 years,37
,,49 years,30
,,50 years,29
,,51 years,40
,,52 years,39
,,53 years,40
,,54 years,36
,,55 years,53
,,56 years,38
,,57 years,34
,,58 years,41
,,59 years,26
,,60 years,41
,,61 years,41
,,62 years,28
,,63 years,33
,,64 years,22
,,65 years,31
,,66 years,28
,,67 years,32
,,68 years,31
,,69 years,23
,,70 years,32
,,71 years,31
,,72 years,20
,,73 years,29
,,74 years,20
,,75 years,34
,,76 years,22
,,77 years,18
,,78 years,22
,,79 years,16
,,80 years,13
,,81 years,14
,,82 years,10
,,83 years,12
,,84 years,10
,,85 years,11
,,86 years,14
,,87 years,11
,,88 years,7
,,89 years,6
,,90 years,4
,,91 years,5
,,92 years,6
,,93 years,2
,,94 years,6
,,95 years,3
,,96 years,1
,,97 years,0
,,98 years,0
,,99+ years,1
,Østerbro - Nord,0 years,40
,,1 years,33
,,2 years,47
,,3 years,28
,,4 years,40
,,5 years,43
,,6 years,35
,,7 years,44
,,8 years,52
,,9 years,43
,,10 years,41
,,11 years,45
,,12 years,46
,,13 years,41
,,14 years,57
,,15 years,66
,,16 years,57
,,17 years,54
,,18 years,70
,,19 years,61
,,20 years,55
,,21 years,58
,,22 years,56
,,23 years,45
,,24 years,45
,,25 years,55
,,26 years,74
,,27 years,78
,,28 years,83
,,29 years,54
,,30 years,72
,,31 years,67
,,32 years,67
,,33 years,71
,,34 years,66
,,35 years,64
,,36 years,50
,,37 years,51
,,38 years,44
,,39 years,59
,,40 years,44
,,41 years,45
,,42 years,60
,,43 years,43
,,44 years,50
,,45 years,63
,,46 years,54
,,47 years,61
,,48 years,47
,,49 years,66
,,50 years,80
,,51 years,64
,,52 years,84
,,53 years,78
,,54 years,68
,,55 years,65
,,56 years,59
,,57 years,64
,,58 years,79
,,59 years,60
,,60 years,85
,,61 years,71
,,62 years,72
,,63 years,47
,,64 years,65
,,65 years,46
,,66 years,47
,,67 years,41
,,68 years,44
,,69 years,42
,,70 years,53
,,71 years,42
,,72 years,50
,,73 years,56
,,74 years,43
,,75 years,58
,,76 years,52
,,77 years,69
,,78 years,61
,,79 years,66
,,80 years,65
,,81 years,51
,,82 years,53
,,83 years,46
,,84 years,55
,,85 years,52
,,86 years,34
,,87 years,25
,,88 years,25
,,89 years,19
,,90 years,12
,,91 years,19
,,92 years,7
,,93 years,9
,,94 years,3
,,95 years,5
,,96 years,4
,,97 years,4
,,98 years,4
,,99+ years,2
,Østerbro - Nordhavn,0 years,106
,,1 years,114
,,2 years,92
,,3 years,76
,,4 years,71
,,5 years,67
,,6 years,76
,,7 years,49
,,8 years,73
,,9 years,67
,,10 years,54
,,11 years,62
,,12 years,50
,,13 years,47
,,14 years,53
,,15 years,46
,,16 years,70
,,17 years,54
,,18 years,45
,,19 years,56
,,20 years,69
,,21 years,59
,,22 years,81
,,23 years,98
,,24 years,116
,,25 years,136
,,26 years,122
,,27 years,117
,,28 years,147
,,29 years,131
,,30 years,160
,,31 years,166
,,32 years,150
,,33 years,154
,,34 years,146
,,35 years,116
,,36 years,128
,,37 years,116
,,38 years,99
,,39 years,118
,,40 years,90
,,41 years,105
,,42 years,110
,,43 years,87
,,44 years,103
,,45 years,99
,,46 years,84
,,47 years,87
,,48 years,76
,,49 years,90
,,50 years,85
,,51 years,92
,,52 years,91
,,53 years,101
,,54 years,106
,,55 years,77
,,56 years,72
,,57 years,90
,,58 years,98
,,59 years,84
,,60 years,86
,,61 years,88
,,62 years,68
,,63 years,56
,,64 years,66
,,65 years,46
,,66 years,46
,,67 years,44
,,68 years,39
,,69 years,40
,,70 years,36
,,71 years,34
,,72 years,36
,,73 years,18
,,74 years,30
,,75 years,28
,,76 years,26
,,77 years,16
,,78 years,24
,,79 years,20
,,80 years,23
,,81 years,17
,,82 years,16
,,83 years,7
,,84 years,6
,,85 years,11
,,86 years,7
,,87 years,5
,,88 years,3
,,89 years,3
,,90 years,4
,,91 years,1
,,92 years,1
,,93 years,0
,,94 years,0
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,0
,Østerbro - Lyngbyvej Vest,0 years,97
,,1 years,69
,,2 years,56
,,3 years,46
,,4 years,62
,,5 years,68
,,6 years,42
,,7 years,50
,,8 years,42
,,9 years,53
,,10 years,41
,,11 years,37
,,12 years,40
,,13 years,35
,,14 years,39
,,15 years,40
,,16 years,44
,,17 years,45
,,18 years,34
,,19 years,44
,,20 years,42
,,21 years,58
,,22 years,75
,,23 years,122
,,24 years,118
,,25 years,149
,,26 years,127
,,27 years,129
,,28 years,159
,,29 years,143
,,30 years,152
,,31 years,129
,,32 years,121
,,33 years,151
,,34 years,120
,,35 years,109
,,36 years,90
,,37 years,77
,,38 years,78
,,39 years,77
,,40 years,69
,,41 years,62
,,42 years,52
,,43 years,53
,,44 years,54
,,45 years,54
,,46 years,49
,,47 years,44
,,48 years,59
,,49 years,37
,,50 years,41
,,51 years,57
,,52 years,67
,,53 years,40
,,54 years,48
,,55 years,40
,,56 years,61
,,57 years,48
,,58 years,32
,,59 years,54
,,60 years,43
,,61 years,48
,,62 years,40
,,63 years,40
,,64 years,60
,,65 years,39
,,66 years,56
,,67 years,49
,,68 years,59
,,69 years,59
,,70 years,53
,,71 years,48
,,72 years,44
,,73 years,39
,,74 years,43
,,75 years,37
,,76 years,33
,,77 years,37
,,78 years,44
,,79 years,48
,,80 years,32
,,81 years,31
,,82 years,28
,,83 years,23
,,84 years,17
,,85 years,19
,,86 years,15
,,87 years,12
,,88 years,5
,,89 years,7
,,90 years,5
,,91 years,0
,,92 years,6
,,93 years,7
,,94 years,3
,,95 years,1
,,96 years,1
,,97 years,0
,,98 years,3
,,99+ years,4
,Østerbro - Lyngbyvej Øst/Klimakvarteret,0 years,119
,,1 years,86
,,2 years,75
,,3 years,78
,,4 years,70
,,5 years,49
,,6 years,70
,,7 years,61
,,8 years,45
,,9 years,47
,,10 years,45
,,11 years,38
,,12 years,49
,,13 years,57
,,14 years,38
,,15 years,59
,,16 years,54
,,17 years,48
,,18 years,57
,,19 years,81
,,20 years,73
,,21 years,137
,,22 years,180
,,23 years,173
,,24 years,199
,,25 years,197
,,26 years,212
,,27 years,267
,,28 years,235
,,29 years,239
,,30 years,243
,,31 years,223
,,32 years,168
,,33 years,165
,,34 years,146
,,35 years,147
,,36 years,114
,,37 years,113
,,38 years,110
,,39 years,105
,,40 years,89
,,41 years,78
,,42 years,78
,,43 years,79
,,44 years,58
,,45 years,64
,,46 years,70
,,47 years,85
,,48 years,75
,,49 years,71
,,50 years,63
,,51 years,70
,,52 years,83
,,53 years,91
,,54 years,118
,,55 years,70
,,56 years,73
,,57 years,83
,,58 years,85
,,59 years,82
,,60 years,95
,,61 years,74
,,62 years,63
,,63 years,67
,,64 years,72
,,65 years,60
,,66 years,59
,,67 years,33
,,68 years,28
,,69 years,37
,,70 years,51
,,71 years,38
,,72 years,48
,,73 years,36
,,74 years,26
,,75 years,46
,,76 years,39
,,77 years,33
,,78 years,33
,,79 years,35
,,80 years,29
,,81 years,30
,,82 years,27
,,83 years,21
,,84 years,19
,,85 years,21
,,86 years,14
,,87 years,15
,,88 years,5
,,89 years,8
,,90 years,7
,,91 years,5
,,92 years,3
,,93 years,1
,,94 years,0
,,95 years,3
,,96 years,2
,,97 years,1
,,98 years,0
,,99+ years,0
,Østerbro - Fælled,0 years,82
,,1 years,75
,,2 years,74
,,3 years,62
,,4 years,74
,,5 years,62
,,6 years,64
,,7 years,58
,,8 years,57
,,9 years,68
,,10 years,51
,,11 years,53
,,12 years,57
,,13 years,73
,,14 years,74
,,15 years,77
,,16 years,71
,,17 years,90
,,18 years,90
,,19 years,86
,,20 years,90
,,21 years,149
,,22 years,187
,,23 years,170
,,24 years,217
,,25 years,220
,,26 years,187
,,27 years,203
,,28 years,184
,,29 years,183
,,30 years,166
,,31 years,169
,,32 years,136
,,33 years,157
,,34 years,110
,,35 years,116
,,36 years,108
,,37 years,97
,,38 years,112
,,39 years,91
,,40 years,72
,,41 years,89
,,42 years,71
,,43 years,73
,,44 years,75
,,45 years,86
,,46 years,97
,,47 years,84
,,48 years,84
,,49 years,89
,,50 years,101
,,51 years,119
,,52 years,103
,,53 years,122
,,54 years,105
,,55 years,101
,,56 years,92
,,57 years,111
,,58 years,129
,,59 years,114
,,60 years,109
,,61 years,116
,,62 years,118
,,63 years,97
,,64 years,102
,,65 years,97
,,66 years,68
,,67 years,83
,,68 years,63
,,69 years,80
,,70 years,82
,,71 years,67
,,72 years,81
,,73 years,64
,,74 years,80
,,75 years,68
,,76 years,65
,,77 years,65
,,78 years,65
,,79 years,82
,,80 years,54
,,81 years,57
,,82 years,59
,,83 years,43
,,84 years,25
,,85 years,28
,,86 years,18
,,87 years,17
,,88 years,10
,,89 years,10
,,90 years,9
,,91 years,5
,,92 years,7
,,93 years,4
,,94 years,3
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,1
,,99+ years,2
,Nørrebro - Blågyearsdskvarteret/Assistens/Rantzausgade,0 years,211
,,1 years,164
,,2 years,164
,,3 years,136
,,4 years,161
,,5 years,151
,,6 years,128
,,7 years,122
,,8 years,156
,,9 years,149
,,10 years,126
,,11 years,117
,,12 years,90
,,13 years,126
,,14 years,118
,,15 years,127
,,16 years,138
,,17 years,133
,,18 years,128
,,19 years,130
,,20 years,133
,,21 years,184
,,22 years,278
,,23 years,337
,,24 years,376
,,25 years,400
,,26 years,404
,,27 years,436
,,28 years,443
,,29 years,397
,,30 years,414
,,31 years,390
,,32 years,361
,,33 years,305
,,34 years,342
,,35 years,298
,,36 years,273
,,37 years,252
,,38 years,221
,,39 years,211
,,40 years,229
,,41 years,205
,,42 years,178
,,43 years,196
,,44 years,184
,,45 years,159
,,46 years,185
,,47 years,160
,,48 years,157
,,49 years,161
,,50 years,162
,,51 years,156
,,52 years,164
,,53 years,145
,,54 years,140
,,55 years,141
,,56 years,146
,,57 years,140
,,58 years,150
,,59 years,176
,,60 years,152
,,61 years,156
,,62 years,138
,,63 years,113
,,64 years,103
,,65 years,108
,,66 years,107
,,67 years,96
,,68 years,90
,,69 years,99
,,70 years,101
,,71 years,79
,,72 years,83
,,73 years,73
,,74 years,69
,,75 years,65
,,76 years,56
,,77 years,56
,,78 years,53
,,79 years,57
,,80 years,60
,,81 years,48
,,82 years,36
,,83 years,28
,,84 years,25
,,85 years,20
,,86 years,22
,,87 years,12
,,88 years,10
,,89 years,9
,,90 years,9
,,91 years,3
,,92 years,2
,,93 years,5
,,94 years,0
,,95 years,1
,,96 years,1
,,97 years,2
,,98 years,0
,,99+ years,0
,Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade,0 years,295
,,1 years,232
,,2 years,195
,,3 years,172
,,4 years,189
,,5 years,161
,,6 years,152
,,7 years,158
,,8 years,150
,,9 years,131
,,10 years,121
,,11 years,141
,,12 years,131
,,13 years,137
,,14 years,137
,,15 years,165
,,16 years,151
,,17 years,153
,,18 years,187
,,19 years,185
,,20 years,223
,,21 years,312
,,22 years,460
,,23 years,538
,,24 years,676
,,25 years,764
,,26 years,780
,,27 years,689
,,28 years,629
,,29 years,598
,,30 years,520
,,31 years,522
,,32 years,443
,,33 years,418
,,34 years,402
,,35 years,341
,,36 years,309
,,37 years,288
,,38 years,291
,,39 years,280
,,40 years,243
,,41 years,240
,,42 years,224
,,43 years,195
,,44 years,220
,,45 years,194
,,46 years,199
,,47 years,196
,,48 years,206
,,49 years,220
,,50 years,231
,,51 years,216
,,52 years,201
,,53 years,210
,,54 years,173
,,55 years,180
,,56 years,192
,,57 years,203
,,58 years,183
,,59 years,214
,,60 years,184
,,61 years,172
,,62 years,161
,,63 years,152
,,64 years,138
,,65 years,124
,,66 years,117
,,67 years,101
,,68 years,119
,,69 years,96
,,70 years,102
,,71 years,104
,,72 years,91
,,73 years,104
,,74 years,80
,,75 years,78
,,76 years,77
,,77 years,79
,,78 years,98
,,79 years,86
,,80 years,56
,,81 years,82
,,82 years,61
,,83 years,69
,,84 years,44
,,85 years,40
,,86 years,45
,,87 years,34
,,88 years,30
,,89 years,28
,,90 years,25
,,91 years,20
,,92 years,14
,,93 years,11
,,94 years,7
,,95 years,11
,,96 years,5
,,97 years,6
,,98 years,1
,,99+ years,9
,Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade,0 years,350
,,1 years,266
,,2 years,206
,,3 years,204
,,4 years,193
,,5 years,160
,,6 years,156
,,7 years,147
,,8 years,167
,,9 years,136
,,10 years,117
,,11 years,123
,,12 years,133
,,13 years,108
,,14 years,127
,,15 years,125
,,16 years,101
,,17 years,126
,,18 years,111
,,19 years,119
,,20 years,144
,,21 years,214
,,22 years,301
,,23 years,390
,,24 years,464
,,25 years,537
,,26 years,527
,,27 years,627
,,28 years,640
,,29 years,593
,,30 years,649
,,31 years,558
,,32 years,508
,,33 years,471
,,34 years,467
,,35 years,426
,,36 years,426
,,37 years,336
,,38 years,331
,,39 years,309
,,40 years,285
,,41 years,275
,,42 years,234
,,43 years,226
,,44 years,211
,,45 years,207
,,46 years,199
,,47 years,176
,,48 years,195
,,49 years,174
,,50 years,191
,,51 years,181
,,52 years,158
,,53 years,183
,,54 years,166
,,55 years,146
,,56 years,143
,,57 years,121
,,58 years,152
,,59 years,154
,,60 years,128
,,61 years,125
,,62 years,117
,,63 years,103
,,64 years,116
,,65 years,95
,,66 years,104
,,67 years,97
,,68 years,86
,,69 years,83
,,70 years,67
,,71 years,76
,,72 years,74
,,73 years,62
,,74 years,61
,,75 years,57
,,76 years,57
,,77 years,56
,,78 years,37
,,79 years,44
,,80 years,49
,,81 years,43
,,82 years,34
,,83 years,31
,,84 years,21
,,85 years,20
,,86 years,8
,,87 years,11
,,88 years,9
,,89 years,9
,,90 years,6
,,91 years,3
,,92 years,6
,,93 years,7
,,94 years,4
,,95 years,4
,,96 years,2
,,97 years,3
,,98 years,1
,,99+ years,2
,Nørrebro - Mimersgade-kvarteret/ Nørrebro St.,0 years,268
,,1 years,223
,,2 years,187
,,3 years,150
,,4 years,166
,,5 years,128
,,6 years,137
,,7 years,103
,,8 years,121
,,9 years,120
,,10 years,90
,,11 years,98
,,12 years,82
,,13 years,91
,,14 years,93
,,15 years,118
,,16 years,105
,,17 years,106
,,18 years,100
,,19 years,109
,,20 years,137
,,21 years,274
,,22 years,419
,,23 years,583
,,24 years,623
,,25 years,678
,,26 years,735
,,27 years,672
,,28 years,722
,,29 years,669
,,30 years,655
,,31 years,640
,,32 years,531
,,33 years,532
,,34 years,470
,,35 years,417
,,36 years,388
,,37 years,348
,,38 years,313
,,39 years,247
,,40 years,279
,,41 years,195
,,42 years,187
,,43 years,193
,,44 years,196
,,45 years,167
,,46 years,144
,,47 years,147
,,48 years,145
,,49 years,145
,,50 years,146
,,51 years,145
,,52 years,118
,,53 years,148
,,54 years,143
,,55 years,131
,,56 years,126
,,57 years,140
,,58 years,126
,,59 years,122
,,60 years,111
,,61 years,108
,,62 years,107
,,63 years,104
,,64 years,96
,,65 years,100
,,66 years,78
,,67 years,87
,,68 years,68
,,69 years,81
,,70 years,71
,,71 years,54
,,72 years,60
,,73 years,52
,,74 years,41
,,75 years,62
,,76 years,34
,,77 years,40
,,78 years,32
,,79 years,22
,,80 years,28
,,81 years,29
,,82 years,25
,,83 years,20
,,84 years,11
,,85 years,9
,,86 years,15
,,87 years,8
,,88 years,7
,,89 years,6
,,90 years,5
,,91 years,4
,,92 years,4
,,93 years,0
,,94 years,4
,,95 years,3
,,96 years,1
,,97 years,0
,,98 years,0
,,99+ years,1
,Nørrebro - Haraldsgade-kvarteret,0 years,162
,,1 years,117
,,2 years,109
,,3 years,97
,,4 years,87
,,5 years,91
,,6 years,76
,,7 years,61
,,8 years,67
,,9 years,61
,,10 years,74
,,11 years,59
,,12 years,76
,,13 years,71
,,14 years,75
,,15 years,74
,,16 years,74
,,17 years,81
,,18 years,77
,,19 years,93
,,20 years,95
,,21 years,161
,,22 years,255
,,23 years,343
,,24 years,374
,,25 years,401
,,26 years,401
,,27 years,398
,,28 years,367
,,29 years,399
,,30 years,291
,,31 years,303
,,32 years,264
,,33 years,286
,,34 years,212
,,35 years,187
,,36 years,201
,,37 years,155
,,38 years,161
,,39 years,134
,,40 years,124
,,41 years,108
,,42 years,118
,,43 years,98
,,44 years,112
,,45 years,99
,,46 years,98
,,47 years,96
,,48 years,88
,,49 years,87
,,50 years,99
,,51 years,91
,,52 years,109
,,53 years,103
,,54 years,102
,,55 years,99
,,56 years,79
,,57 years,78
,,58 years,77
,,59 years,90
,,60 years,94
,,61 years,99
,,62 years,69
,,63 years,55
,,64 years,60
,,65 years,68
,,66 years,61
,,67 years,55
,,68 years,53
,,69 years,66
,,70 years,48
,,71 years,46
,,72 years,46
,,73 years,43
,,74 years,28
,,75 years,37
,,76 years,28
,,77 years,26
,,78 years,29
,,79 years,30
,,80 years,19
,,81 years,26
,,82 years,15
,,83 years,11
,,84 years,10
,,85 years,11
,,86 years,9
,,87 years,6
,,88 years,3
,,89 years,4
,,90 years,1
,,91 years,1
,,92 years,3
,,93 years,3
,,94 years,1
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,1
,Vesterbro - Vest,0 years,329
,,1 years,309
,,2 years,252
,,3 years,216
,,4 years,237
,,5 years,191
,,6 years,171
,,7 years,159
,,8 years,140
,,9 years,130
,,10 years,107
,,11 years,118
,,12 years,105
,,13 years,104
,,14 years,96
,,15 years,126
,,16 years,104
,,17 years,122
,,18 years,105
,,19 years,110
,,20 years,127
,,21 years,129
,,22 years,178
,,23 years,203
,,24 years,236
,,25 years,294
,,26 years,252
,,27 years,265
,,28 years,273
,,29 years,334
,,30 years,339
,,31 years,367
,,32 years,408
,,33 years,378
,,34 years,376
,,35 years,338
,,36 years,333
,,37 years,296
,,38 years,267
,,39 years,250
,,40 years,271
,,41 years,207
,,42 years,216
,,43 years,218
,,44 years,202
,,45 years,234
,,46 years,199
,,47 years,198
,,48 years,182
,,49 years,181
,,50 years,203
,,51 years,185
,,52 years,175
,,53 years,182
,,54 years,159
,,55 years,178
,,56 years,143
,,57 years,152
,,58 years,110
,,59 years,140
,,60 years,124
,,61 years,113
,,62 years,105
,,63 years,78
,,64 years,80
,,65 years,81
,,66 years,56
,,67 years,68
